timestamp,flight_id,gate,aircraft_type,weather_condition,baggage_delay_minutes,fuel_trucks_available,staff_availability,runway_congestion,arrival_delay_minutes,taxi_time_minutes,scheduled_turnaround_minutes,passenger_count,peak_hour,delay_probability,actual_turnaround_delay_minutes
2025-01-20 00:46:00,6E938,B21,B737,Fog,19,3,Medium,High,11,20,60,177,0,0.289,15
2025-01-20 01:02:00,UK117,C7,B737,Clear,3,2,Low,Medium,9,14,40,160,0,0.313,15
2025-01-20 01:07:00,BA456,D18,B737,Clear,6,4,Medium,Low,0,14,46,186,0,0.047,1
2025-01-20 01:19:00,IX807,A12,A320,Clear,3,4,Medium,Low,8,8,56,153,0,0.052,0
2025-01-20 01:35:00,EK242,C5,A321,Rain,5,7,Medium,Low,6,8,97,181,0,0.117,9
2025-01-20 01:47:00,BA711,C32,ATR72,Windy,6,8,Low,Low,17,8,35,73,0,0.226,0
2025-01-20 02:04:00,AF881,D12,A321,Windy,7,5,High,Low,22,12,113,222,0,0.13,24
2025-01-20 02:19:00,EK276,A12,B737,Clear,11,2,Medium,Medium,6,6,53,168,0,0.188,10
2025-01-20 02:37:00,IX129,B26,A320,Rain,10,2,High,Medium,8,12,67,157,0,0.268,10
2025-01-20 02:49:00,6E327,A8,B777,Clear,9,3,Medium,Medium,21,12,99,334,0,0.136,6
2025-01-20 02:53:00,UK977,E26,B787,Rain,5,8,Medium,Low,18,11,72,279,0,0.156,4
2025-01-20 03:07:00,UK804,B17,B737,Clear,0,6,Medium,Low,6,9,64,198,0,0.042,1
2025-01-20 03:16:00,SG414,C17,B737,Clear,5,2,Medium,Medium,16,15,42,210,0,0.219,17
2025-01-20 03:34:00,UK314,A14,B787,Clear,11,4,Low,Low,9,7,101,301,0,0.191,18
2025-01-20 03:50:00,UK180,E17,A320,Windy,3,4,Medium,Low,5,12,47,160,0,0.073,7
2025-01-20 04:03:00,LH807,C15,A350,Clear,9,7,High,Low,1,8,104,262,0,0.046,17
2025-01-20 04:09:00,6E179,A21,A320,Rain,6,8,Medium,Low,10,8,55,154,0,0.131,6
2025-01-20 04:22:00,AI893,D14,A350,Clear,7,4,Low,Low,4,11,118,278,0,0.175,17
2025-01-20 04:32:00,BA875,A16,A320,Clear,7,4,Medium,Medium,5,11,57,141,0,0.085,5
2025-01-20 04:38:00,LH143,A31,B787,Clear,7,2,High,Medium,0,8,70,310,0,0.166,7
2025-01-20 04:44:00,SG210,E26,B777,Clear,8,6,Medium,Low,19,12,82,341,0,0.101,1
2025-01-20 04:50:00,AI912,E22,A320,Clear,1,8,Low,Low,0,6,70,154,0,0.142,16
2025-01-20 05:07:00,AF707,E3,A321,Clear,11,2,High,Medium,0,10,86,184,0,0.178,1
2025-01-20 05:22:00,AI580,E28,B777,Windy,4,6,Medium,Low,17,10,101,378,0,0.105,0
2025-01-20 05:38:00,6E359,C24,A321,Clear,16,4,Medium,Low,0,9,65,198,0,0.06,10
2025-01-20 05:51:00,AI167,E35,B787,Storm,8,7,Medium,Low,19,7,117,313,0,0.257,4
2025-01-20 06:07:00,IX783,D9,B737,Windy,6,5,High,Medium,7,13,40,205,1,0.174,6
2025-01-20 06:25:00,AI872,C3,A320,Rain,14,1,High,High,3,18,63,178,1,0.379,22
2025-01-20 06:31:00,6E901,E12,A320,Clear,14,1,High,High,3,17,65,169,1,0.311,19
2025-01-20 06:46:00,6E716,A30,A320,Clear,6,5,Low,Medium,16,14,59,177,1,0.299,12
2025-01-20 06:57:00,SG701,D13,A350,Clear,14,5,High,Medium,0,14,107,303,1,0.152,8
2025-01-20 07:01:00,SG289,C6,A321,Windy,6,3,Low,Medium,11,14,120,220,1,0.307,11
2025-01-20 07:11:00,EK129,D26,A321,Rain,13,2,Medium,Medium,7,14,118,218,1,0.335,12
2025-01-20 07:20:00,6E249,E5,A321,Clear,12,2,Medium,High,9,16,111,201,1,0.321,4
2025-01-20 07:34:00,IX693,A14,B737,Clear,7,1,Medium,High,11,13,58,194,1,0.311,14
2025-01-20 07:49:00,EK460,B31,B787,Rain,15,2,Medium,High,9,23,105,269,1,0.407,17
2025-01-20 07:56:00,UK975,B28,B777,Clear,18,2,Medium,High,7,16,119,360,1,0.329,13
2025-01-20 08:07:00,AF899,D2,A321,Windy,20,0,High,High,16,23,75,239,1,0.393,17
2025-01-20 08:20:00,QR347,D9,A350,Windy,11,3,Medium,High,3,13,118,321,1,0.219,13
2025-01-20 08:28:00,AF683,A31,A350,Rain,7,5,Medium,Medium,0,20,71,251,1,0.213,5
2025-01-20 08:44:00,6E201,B19,B737,Clear,7,5,High,Medium,18,9,54,181,1,0.178,13
2025-01-20 08:59:00,QR881,A12,B777,Clear,12,2,Low,High,0,22,94,343,1,0.427,22
2025-01-20 09:15:00,AI641,C9,A320,Windy,13,5,Medium,Medium,10,14,58,160,1,0.2,0
2025-01-20 09:26:00,SG832,B11,A320,Fog,15,1,Medium,High,8,13,41,162,1,0.419,19
2025-01-20 09:33:00,SG388,C7,B787,Clear,19,0,Medium,High,1,16,88,276,1,0.314,5
2025-01-20 09:45:00,UK872,E34,A321,Clear,15,3,Medium,High,11,19,85,189,1,0.239,12
2025-01-20 09:52:00,AF104,B4,B787,Windy,7,3,Low,Medium,2,15,74,279,1,0.286,16
2025-01-20 10:00:00,6E319,D16,B787,Fog,9,5,High,Medium,12,16,100,315,0,0.217,6
2025-01-20 10:16:00,AF971,B16,ATR72,Rain,9,7,Low,Low,11,7,38,75,0,0.258,19
2025-01-20 10:32:00,BA475,D21,B787,Storm,15,1,Medium,High,17,13,92,246,0,0.45,10
2025-01-20 10:43:00,QR289,C1,A321,Clear,5,8,Low,Low,20,9,102,214,0,0.212,17
2025-01-20 11:01:00,BA789,A35,A321,Clear,6,5,Medium,Low,0,9,78,224,0,0.038,0
2025-01-20 11:18:00,6E285,A20,B737,Windy,6,4,Medium,Medium,0,7,47,170,0,0.084,12
2025-01-20 11:25:00,EK488,C18,B787,Rain,7,4,High,Low,6,11,117,306,0,0.127,0
2025-01-20 11:34:00,LH319,B19,ATR72,Clear,0,8,High,Low,28,11,36,72,0,0.107,0
2025-01-20 11:48:00,AF333,E18,A321,Clear,7,0,Medium,High,0,22,70,196,0,0.236,18
2025-01-20 12:01:00,LH215,B2,B737,Rain,10,7,High,Low,3,15,60,185,0,0.132,7
2025-01-20 12:12:00,EK226,B18,B737,Clear,12,5,Medium,Medium,8,8,66,162,0,0.099,0
2025-01-20 12:23:00,BA212,B24,B737,Clear,4,7,Medium,Low,10,6,61,202,0,0.057,1
2025-01-20 12:39:00,AF239,A20,A320,Clear,9,2,Medium,Medium,11,15,50,176,0,0.214,2
2025-01-20 12:47:00,BA880,D27,A320,Windy,15,3,Medium,Medium,0,16,63,145,0,0.12,1
2025-01-20 13:03:00,EK821,C6,A320,Rain,7,8,High,Low,14,11,56,180,0,0.149,10
2025-01-20 13:13:00,IX670,A33,A350,Clear,8,8,Medium,Low,11,12,99,312,0,0.079,0
2025-01-20 13:25:00,AI184,D5,A320,Windy,8,4,Medium,Low,2,7,64,175,0,0.067,0
2025-01-20 13:37:00,EK605,C27,A320,Windy,7,6,Medium,Low,9,13,40,162,0,0.095,11
2025-01-20 13:47:00,6E494,C1,B777,Windy,8,4,High,Low,11,11,113,310,0,0.099,8
2025-01-20 13:53:00,IX567,E19,ATR72,Windy,11,5,High,Medium,6,19,39,66,0,0.133,2
2025-01-20 14:10:00,QR853,A20,B777,Clear,12,8,Medium,Low,0,13,112,395,0,0.059,10
2025-01-20 14:17:00,IX803,D23,B737,Clear,0,8,Medium,Low,6,12,40,193,0,0.047,3
2025-01-20 14:33:00,BA331,B35,A350,Clear,11,4,Medium,Medium,6,9,114,297,0,0.093,17
2025-01-20 14:46:00,AF517,E5,A320,Clear,4,4,Medium,Low,8,8,66,159,0,0.055,0
2025-01-20 14:52:00,IX975,B30,ATR72,Clear,3,5,High,Low,0,14,35,69,0,0.041,0
2025-01-20 15:09:00,LH293,A21,B737,Rain,4,5,High,Low,3,11,46,208,0,0.112,0
2025-01-20 15:17:00,6E961,C9,B787,Rain,10,5,High,Low,14,9,73,260,0,0.152,11
2025-01-20 15:21:00,BA795,C21,B737,Rain,10,5,Low,Medium,12,8,61,188,0,0.292,11
2025-01-20 15:35:00,EK283,A4,A320,Clear,11,3,High,Medium,15,10,52,183,0,0.12,18
2025-01-20 15:46:00,AI790,E12,A350,Clear,9,4,High,Low,0,8,66,309,0,0.043,10
2025-01-20 16:03:00,BA788,D5,A350,Clear,11,5,Medium,Low,5,11,112,253,0,0.067,0
2025-01-20 16:12:00,6E505,A2,B737,Clear,12,6,Medium,Low,0,13,63,169,0,0.059,10
2025-01-20 16:24:00,BA635,B21,A350,Clear,7,6,High,Low,12,16,72,329,0,0.087,5
2025-01-20 16:42:00,6E222,D21,B787,Windy,14,1,Medium,High,6,14,72,294,0,0.276,6
2025-01-20 16:47:00,UK504,E18,B737,Storm,8,5,High,Low,21,11,58,170,0,0.27,1
2025-01-20 17:02:00,LH811,B12,ATR72,Clear,9,4,Medium,Medium,13,9,32,71,1,0.168,6
2025-01-20 17:19:00,QR204,A12,A321,Clear,2,5,Medium,Medium,0,15,115,216,1,0.127,3
2025-01-20 17:31:00,UK166,B31,ATR72,Rain,22,0,High,High,15,18,27,73,1,0.43,10
2025-01-20 17:48:00,EK303,D25,A321,Clear,13,3,Medium,High,0,14,65,206,1,0.195,11
2025-01-20 17:53:00,EK305,D28,A321,Rain,18,0,High,High,15,14,80,228,1,0.414,18
2025-01-20 18:01:00,QR964,E12,ATR72,Rain,7,3,Medium,High,22,13,29,60,1,0.307,5
2025-01-20 18:06:00,LH225,B23,A320,Fog,15,0,Medium,High,17,16,67,158,1,0.449,11
2025-01-20 18:22:00,SG958,B15,A320,Clear,14,3,Low,Medium,0,8,58,175,1,0.261,9
2025-01-20 18:28:00,LH842,E25,A350,Windy,4,3,Medium,Medium,17,9,95,345,1,0.191,16
2025-01-20 18:36:00,BA385,A17,B777,Clear,19,0,High,High,14,22,84,362,1,0.362,14
2025-01-20 18:47:00,QR707,A5,ATR72,Windy,10,0,High,High,6,15,29,67,1,0.329,8
2025-01-20 19:05:00,IX874,E13,B777,Clear,15,1,Medium,High,2,14,106,348,1,0.305,10
2025-01-20 19:17:00,LH464,E2,A321,Clear,17,0,Medium,High,12,12,120,238,1,0.334,11
2025-01-20 19:23:00,BA782,E15,A320,Clear,14,3,Low,High,0,16,50,174,1,0.321,13
2025-01-20 19:40:00,QR514,C9,ATR72,Windy,17,0,Medium,High,8,14,36,64,1,0.348,25
2025-01-20 19:50:00,BA623,C10,A321,Rain,18,1,High,High,16,20,72,204,1,0.427,18
2025-01-20 19:55:00,IX250,C1,A350,Rain,20,3,Medium,High,12,17,80,327,1,0.315,16
2025-01-20 20:13:00,BA210,D28,B737,Windy,16,3,Medium,Medium,19,14,63,167,1,0.232,12
2025-01-20 20:20:00,6E356,B33,ATR72,Clear,17,2,Medium,High,12,21,38,63,1,0.35,12
2025-01-20 20:37:00,BA609,B18,ATR72,Rain,20,1,Low,High,14,19,26,72,1,0.544,30
2025-01-20 20:48:00,SG743,D13,A321,Clear,12,5,Medium,Medium,12,12,101,193,1,0.178,16
2025-01-20 21:06:00,UK130,B20,A320,Fog,12,5,Medium,Medium,16,16,41,153,0,0.235,24
2025-01-20 21:15:00,6E855,E35,A320,Fog,5,4,Medium,Medium,9,21,62,147,0,0.209,10
2025-01-20 21:33:00,AI950,E15,A320,Clear,7,7,High,Low,4,14,56,176,0,0.061,18
2025-01-20 21:37:00,6E610,B17,A350,Rain,4,4,High,Low,11,9,85,287,0,0.131,9
2025-01-20 21:47:00,AI283,B31,B787,Clear,11,5,High,Low,17,13,117,242,0,0.104,19
2025-01-20 21:51:00,LH719,C7,A321,Clear,12,1,High,High,0,21,99,235,0,0.245,10
2025-01-20 22:01:00,EK256,E25,B787,Windy,4,5,High,Medium,4,13,116,240,0,0.101,0
2025-01-20 22:13:00,IX736,D17,A320,Clear,2,4,Medium,Low,3,7,43,165,0,0.034,5
2025-01-20 22:22:00,QR198,A33,A321,Rain,0,8,Low,Low,12,12,119,215,0,0.25,9
2025-01-20 22:29:00,6E776,D24,A320,Clear,11,6,Medium,Low,0,8,56,166,0,0.048,0
2025-01-20 22:39:00,AF885,C12,B737,Clear,9,6,High,Low,6,17,62,182,0,0.076,0
2025-01-20 22:44:00,BA911,C16,B777,Windy,1,6,Low,Low,21,6,72,396,0,0.223,13
2025-01-20 22:53:00,BA306,E12,B737,Rain,3,8,Low,Low,0,9,41,173,0,0.218,14
2025-01-20 23:00:00,IX777,D9,A320,Fog,2,4,Low,Low,20,13,49,166,0,0.312,4
2025-01-20 23:04:00,BA602,E22,B737,Rain,6,5,High,Low,24,12,50,198,0,0.177,5
2025-01-20 23:13:00,AF367,C2,A320,Windy,11,4,Medium,Medium,1,16,41,157,0,0.114,11
2025-01-20 23:31:00,AF451,D18,B787,Clear,15,0,Medium,High,6,14,73,260,0,0.256,2
2025-01-20 23:36:00,AF659,B22,A321,Clear,8,3,Low,Medium,4,16,84,229,0,0.214,14
2025-01-20 23:53:00,AI882,A23,A321,Clear,10,5,High,Medium,14,10,78,203,0,0.115,11
2025-01-21 00:08:00,AI540,B34,B737,Windy,3,6,Medium,Low,17,10,62,200,0,0.103,0
2025-01-21 00:22:00,6E492,E24,B737,Windy,9,8,Medium,Low,13,9,54,166,0,0.103,1
2025-01-21 00:31:00,BA422,E18,ATR72,Clear,6,4,Medium,Low,0,4,31,70,0,0.029,8
2025-01-21 00:47:00,LH553,D1,B737,Rain,6,2,Medium,Medium,27,17,52,192,0,0.321,22
2025-01-21 00:53:00,BA136,B28,A320,Windy,12,3,Medium,High,0,13,42,174,0,0.153,3
2025-01-21 00:59:00,AI281,E28,B737,Clear,0,4,Medium,Medium,1,12,68,194,0,0.06,0
2025-01-21 01:03:00,AF775,C21,A350,Clear,5,4,Medium,Medium,3,14,86,300,0,0.081,0
2025-01-21 01:11:00,IX823,B21,A350,Rain,11,2,High,Medium,13,13,109,278,0,0.286,7
2025-01-21 01:29:00,UK603,E7,B737,Rain,1,5,Medium,Low,25,12,65,185,0,0.169,12
2025-01-21 01:46:00,LH237,D26,A321,Fog,6,7,Low,Low,14,12,115,211,0,0.302,1
2025-01-21 01:57:00,IX832,C3,A320,Clear,2,5,High,Low,0,9,56,169,0,0.03,0
2025-01-21 02:12:00,LH599,C30,A350,Storm,8,6,Medium,Low,23,14,96,286,0,0.281,26
2025-01-21 02:29:00,6E682,A34,A320,Clear,4,2,Medium,Medium,6,13,46,168,0,0.185,7
2025-01-21 02:35:00,BA775,B1,A321,Clear,2,7,Low,Low,0,11,89,190,0,0.153,0
2025-01-21 02:51:00,AF801,A22,A320,Storm,7,7,High,Low,21,11,64,151,0,0.268,5
2025-01-21 03:06:00,AF685,C9,A320,Clear,7,8,High,Low,0,11,52,165,0,0.044,9
2025-01-21 03:17:00,BA587,E33,B737,Windy,8,4,Medium,Low,9,13,44,178,0,0.097,0
2025-01-21 03:28:00,AF974,D14,ATR72,Clear,13,5,Medium,Low,0,13,39,60,0,0.061,6
2025-01-21 03:41:00,UK618,C19,B737,Windy,3,7,Low,Low,15,12,42,194,0,0.221,20
2025-01-21 03:45:00,AI500,E26,A320,Fog,7,7,Medium,Low,14,9,46,161,0,0.179,0
2025-01-21 04:03:00,IX606,D34,ATR72,Clear,8,3,Low,Medium,2,13,36,74,0,0.203,0
2025-01-21 04:08:00,QR486,D28,A321,Windy,6,5,Medium,Low,12,12,97,221,0,0.099,0
2025-01-21 04:12:00,QR792,D35,ATR72,Clear,12,2,Low,Medium,3,12,37,65,0,0.312,0
2025-01-21 04:20:00,EK884,E17,A320,Windy,15,2,Medium,Medium,8,8,58,183,0,0.228,11
2025-01-21 04:27:00,IX428,D2,B737,Clear,11,3,Medium,Medium,14,12,47,166,0,0.121,4
2025-01-21 04:44:00,AI128,D7,ATR72,Clear,7,2,Medium,Medium,9,10,31,72,0,0.195,2
2025-01-21 04:50:00,QR146,D2,B787,Clear,6,7,Low,Low,0,15,87,294,0,0.169,18
2025-01-21 05:02:00,UK957,D4,ATR72,Clear,5,8,Medium,Low,0,11,32,73,0,0.04,0
2025-01-21 05:17:00,EK457,A17,A320,Fog,11,8,High,Low,9,12,65,166,0,0.179,7
2025-01-21 05:30:00,QR127,E29,B737,Clear,4,5,Medium,Low,6,13,59,186,0,0.058,2
2025-01-21 05:42:00,EK489,A6,A320,Clear,15,0,Medium,High,0,20,41,152,0,0.25,16
2025-01-21 05:52:00,6E538,A14,A320,Clear,8,3,Medium,Medium,4,17,62,180,0,0.095,0
2025-01-21 05:57:00,EK465,E17,A320,Clear,9,6,Medium,Low,0,16,40,141,0,0.058,2
2025-01-21 06:13:00,LH459,D7,A320,Rain,15,5,Medium,Medium,6,9,60,179,1,0.228,7
2025-01-21 06:21:00,AI777,C26,B787,Storm,11,3,High,Medium,18,15,86,248,1,0.363,13
2025-01-21 06:28:00,SG353,D23,A320,Clear,6,2,Low,High,9,14,57,148,1,0.425,14
2025-01-21 06:36:00,SG763,D28,A350,Rain,21,3,Low,High,26,15,85,328,1,0.473,22
2025-01-21 06:41:00,IX706,C1,B787,Windy,12,3,Medium,High,5,15,120,299,1,0.23,0
2025-01-21 06:45:00,6E804,C5,A321,Clear,15,1,High,High,7,15,113,212,1,0.321,19
2025-01-21 06:52:00,6E989,E33,B787,Windy,8,5,High,Medium,2,14,118,230,1,0.166,0
2025-01-21 07:02:00,IX217,D2,A320,Clear,13,3,Medium,Medium,1,16,53,178,1,0.156,13
2025-01-21 07:16:00,EK273,A25,B777,Windy,12,3,Medium,Medium,0,9,70,373,1,0.161,0
2025-01-21 07:32:00,AI651,D19,ATR72,Fog,14,2,Medium,Medium,14,11,36,73,1,0.385,14
2025-01-21 07:45:00,EK138,C12,B737,Clear,19,1,Medium,High,11,18,60,161,1,0.346,17
2025-01-21 07:56:00,BA773,B19,A321,Fog,15,2,Medium,High,18,17,83,200,1,0.454,18
2025-01-21 08:01:00,LH681,B24,A321,Rain,18,3,High,High,15,14,93,219,1,0.314,15
2025-01-21 08:06:00,AF531,E28,B737,Clear,15,0,High,High,9,16,61,175,1,0.328,17
2025-01-21 08:23:00,IX120,E34,B737,Windy,9,4,Medium,Medium,13,11,47,170,1,0.194,5
2025-01-21 08:41:00,BA702,C2,ATR72,Clear,12,3,Medium,Medium,2,19,27,78,1,0.162,9
2025-01-21 08:52:00,AI424,C21,A320,Storm,15,3,Medium,High,29,15,60,180,1,0.447,23
2025-01-21 09:05:00,LH684,A22,B737,Windy,18,0,Medium,High,17,15,50,190,1,0.377,7
2025-01-21 09:17:00,LH430,D27,B737,Clear,7,5,Medium,Medium,2,18,67,203,1,0.149,19
2025-01-21 09:21:00,QR200,E15,B777,Clear,16,3,Low,High,5,16,89,311,1,0.339,18
2025-01-21 09:35:00,BA202,D22,A350,Windy,23,3,Low,High,21,20,117,297,1,0.428,23
2025-01-21 09:47:00,SG444,C3,B777,Clear,13,2,Medium,Medium,4,10,89,302,1,0.254,10
2025-01-21 10:00:00,BA614,B17,B737,Clear,11,5,High,Medium,0,12,47,207,0,0.082,0
2025-01-21 10:07:00,EK270,B28,A320,Clear,11,7,Medium,Low,0,11,58,178,0,0.053,0
2025-01-21 10:22:00,QR406,A31,A320,Clear,16,2,Medium,Medium,0,14,55,181,0,0.196,0
2025-01-21 10:28:00,EK546,E11,A350,Clear,7,5,Medium,Medium,6,13,101,299,0,0.092,5
2025-01-21 10:36:00,SG608,C29,B737,Clear,15,3,Low,High,0,16,45,195,0,0.263,10
2025-01-21 10:46:00,6E960,A20,ATR72,Clear,7,5,High,Low,4,12,36,76,0,0.057,2
2025-01-21 10:50:00,AF319,A9,A320,Windy,7,7,High,Low,4,7,51,152,0,0.07,3
2025-01-21 11:03:00,IX371,C4,B777,Clear,11,8,Low,Low,8,8,115,320,0,0.19,12
2025-01-21 11:12:00,AI404,B35,A321,Clear,5,5,Medium,Low,10,9,72,209,0,0.064,4
2025-01-21 11:19:00,QR511,C32,A321,Clear,7,2,Medium,Medium,1,8,71,203,0,0.169,9
2025-01-21 11:32:00,SG739,D12,A321,Windy,16,2,High,High,10,18,89,226,0,0.299,7
2025-01-21 11:42:00,6E834,D20,A320,Clear,10,4,Medium,Low,12,8,49,155,0,0.079,6
2025-01-21 11:48:00,QR197,E5,A320,Clear,10,7,Medium,Low,1,9,47,151,0,0.05,5
2025-01-21 12:02:00,QR444,D16,A320,Clear,0,8,Medium,Low,0,7,52,170,0,0.022,0
2025-01-21 12:16:00,IX168,E19,ATR72,Rain,11,5,High,Low,0,11,26,66,0,0.119,9
2025-01-21 12:21:00,QR920,E16,A350,Rain,5,4,Medium,Low,6,11,107,291,0,0.123,4
2025-01-21 12:33:00,AF586,D4,A321,Rain,11,5,Medium,Low,0,8,73,188,0,0.114,7
2025-01-21 12:42:00,LH314,D13,A350,Rain,10,3,Low,Medium,18,13,118,287,0,0.318,11
2025-01-21 12:47:00,EK914,C33,B787,Windy,5,5,High,Low,26,15,97,228,0,0.142,8
2025-01-21 12:59:00,6E767,C15,A320,Clear,7,6,Low,Low,9,13,69,141,0,0.193,10
2025-01-21 13:11:00,IX616,A6,B737,Windy,6,4,High,Medium,21,13,47,173,0,0.153,18
2025-01-21 13:23:00,IX543,A6,A321,Clear,7,5,Medium,Low,3,14,95,216,0,0.058,4
2025-01-21 13:39:00,AF420,B29,B787,Windy,10,2,Medium,Medium,0,15,96,279,0,0.207,5
2025-01-21 13:51:00,SG524,E25,A320,Rain,8,5,High,Medium,8,14,45,169,0,0.167,0
2025-01-21 14:03:00,LH357,E22,B737,Clear,9,4,High,Medium,12,9,54,175,0,0.106,5
2025-01-21 14:07:00,QR627,A14,B737,Clear,4,4,Medium,Low,1,15,40,203,0,0.048,0
2025-01-21 14:17:00,BA787,A19,A320,Clear,10,6,Low,Low,1,9,67,178,0,0.17,0
2025-01-21 14:34:00,AF284,E24,A320,Windy,13,5,Medium,Medium,5,12,45,168,0,0.122,5
2025-01-21 14:45:00,AI742,B32,B737,Windy,9,2,Medium,Medium,0,11,57,175,0,0.198,13
2025-01-21 14:49:00,AF983,D23,B737,Rain,0,6,Medium,Low,3,9,59,210,0,0.1,0
2025-01-21 15:03:00,UK690,E25,A320,Clear,6,7,Medium,Low,0,9,53,151,0,0.038,1
2025-01-21 15:13:00,BA318,D4,B737,Rain,9,8,Low,Low,22,10,64,189,0,0.294,23
2025-01-21 15:22:00,BA374,B25,A321,Windy,6,5,Medium,Low,14,16,106,212,0,0.112,5
2025-01-21 15:30:00,AF928,C27,B737,Fog,1,4,Medium,Low,16,8,52,201,0,0.169,5
2025-01-21 15:45:00,QR973,B4,A320,Windy,14,8,Low,Low,0,11,53,147,0,0.202,2
2025-01-21 15:49:00,LH679,B28,B787,Clear,5,5,Medium,Low,10,11,65,297,0,0.068,1
2025-01-21 15:58:00,AI634,B17,A320,Windy,7,2,Medium,Medium,9,18,50,161,0,0.231,3
2025-01-21 16:14:00,SG473,C19,A320,Rain,14,8,Medium,Low,21,14,69,150,0,0.19,9
2025-01-21 16:19:00,BA251,B17,ATR72,Storm,14,3,Low,Medium,14,11,32,67,0,0.411,21
2025-01-21 16:28:00,SG254,D33,A320,Clear,11,4,Medium,Medium,3,5,49,169,0,0.078,0
2025-01-21 16:35:00,IX964,E25,A321,Clear,2,8,Medium,Low,8,10,76,226,0,0.054,0
2025-01-21 16:50:00,LH520,B15,A320,Fog,20,5,Medium,Medium,24,16,56,144,0,0.275,24
2025-01-21 17:04:00,EK980,A35,B787,Windy,18,3,High,High,1,14,70,220,1,0.231,15
2025-01-21 17:18:00,6E749,A10,ATR72,Windy,1,2,Medium,Medium,6,6,37,61,1,0.248,10
2025-01-21 17:23:00,SG966,B15,A320,Clear,13,4,Low,Medium,7,16,65,183,1,0.293,23
2025-01-21 17:39:00,LH373,C29,A320,Clear,14,1,Medium,High,27,17,48,183,1,0.378,20
2025-01-21 17:52:00,IX761,D6,ATR72,Rain,12,3,High,High,25,20,33,73,1,0.339,22
2025-01-21 18:07:00,UK362,D4,A320,Rain,15,2,Low,High,2,18,42,173,1,0.498,9
2025-01-21 18:23:00,QR341,D15,A321,Clear,8,2,High,Medium,6,20,117,210,1,0.266,12
2025-01-21 18:32:00,LH344,A29,A321,Clear,15,1,Medium,High,4,13,110,235,1,0.309,12
2025-01-21 18:38:00,6E253,C18,A321,Rain,10,3,High,Medium,4,9,108,204,1,0.211,5
2025-01-21 18:42:00,SG128,C30,B737,Clear,15,0,Medium,High,1,14,53,164,1,0.302,13
2025-01-21 18:51:00,SG916,D28,B737,Fog,17,2,Medium,High,16,15,42,210,1,0.449,21
2025-01-21 19:03:00,IX575,B27,ATR72,Clear,14,0,High,High,0,20,26,73,1,0.308,14
2025-01-21 19:12:00,BA673,B25,A321,Windy,14,1,Medium,High,0,14,71,196,1,0.319,24
2025-01-21 19:29:00,LH532,B26,B777,Fog,8,3,Low,High,13,17,104,391,1,0.445,19
2025-01-21 19:43:00,AI306,D35,A321,Windy,9,2,Medium,High,8,12,109,214,1,0.327,13
2025-01-21 19:49:00,UK379,C3,B737,Clear,7,4,Low,Medium,0,15,54,167,1,0.258,8
2025-01-21 20:06:00,UK129,E32,A320,Windy,16,1,High,High,11,21,70,185,1,0.367,7
2025-01-21 20:22:00,IX908,D17,A350,Clear,18,2,Medium,High,5,16,85,349,1,0.323,6
2025-01-21 20:36:00,IX774,D24,A350,Clear,12,4,High,Medium,0,14,105,327,1,0.148,17
2025-01-21 20:47:00,AF280,E18,A321,Storm,18,0,High,High,34,15,78,221,1,0.568,27
2025-01-21 21:02:00,AI839,C16,B777,Rain,2,4,Low,Low,10,16,86,368,0,0.256,6
2025-01-21 21:13:00,BA901,C33,A320,Windy,14,4,Medium,Medium,15,16,57,185,0,0.16,0
2025-01-21 21:27:00,AI156,C9,ATR72,Clear,12,4,High,Medium,3,16,34,60,0,0.1,0
2025-01-21 21:33:00,6E421,E23,A350,Clear,8,7,Medium,Low,6,4,91,306,0,0.051,0
2025-01-21 21:49:00,QR405,B29,A350,Clear,2,5,High,Medium,0,14,118,311,0,0.066,3
2025-01-21 21:55:00,6E516,D17,A320,Windy,7,4,High,Low,0,14,48,186,0,0.072,2
2025-01-21 22:00:00,EK787,A16,A320,Rain,10,5,Low,Medium,19,10,41,143,0,0.315,13
2025-01-21 22:15:00,6E506,D25,ATR72,Windy,8,4,High,Low,3,12,36,69,0,0.079,6
2025-01-21 22:31:00,UK341,D27,A320,Rain,6,6,Low,Low,11,12,70,165,0,0.261,15
2025-01-21 22:42:00,6E684,E31,A350,Clear,7,5,Low,Low,13,12,72,342,0,0.202,0
2025-01-21 22:46:00,AF223,C2,A321,Clear,1,5,High,Low,14,10,67,229,0,0.068,3
2025-01-21 22:54:00,AF780,C10,A320,Clear,14,5,High,Medium,4,13,46,142,0,0.101,0
2025-01-21 23:01:00,QR893,A31,A320,Clear,8,7,Medium,Low,9,9,61,163,0,0.068,0
2025-01-21 23:05:00,AF357,D30,ATR72,Clear,17,7,Medium,Low,4,8,25,72,0,0.072,7
2025-01-21 23:21:00,BA192,C6,A320,Fog,6,7,Medium,Low,7,12,44,185,0,0.162,1
2025-01-21 23:28:00,SG714,C29,B737,Clear,13,5,Medium,Low,8,9,55,192,0,0.076,3
2025-01-21 23:46:00,6E891,C13,B777,Fog,13,3,Medium,Medium,17,19,78,380,0,0.245,16
2025-01-21 23:50:00,EK437,C6,B787,Clear,11,2,Medium,Medium,0,12,65,303,0,0.182,10
2025-01-21 23:59:00,QR854,A21,ATR72,Storm,3,8,Medium,Low,33,7,33,74,0,0.286,7
